"idhod","hodnota","stapro_kod","mj_cis","mj_kod","typosoby_kod","odvetvi_cis","odvetvi_kod","rok","ctvrtleti","uzemi_cis","uzemi_kod","stapro_txt","mj_txt","typosoby_txt","odvetvi_txt"
"1107035463","351.9","316","78","80403","100","5103","P","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Vzdělávání"
"1107037497","129.9","316","78","80403","100","5103","J","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Informační a komunikační činnosti"
"1107035464","51.8","316","78","80403","100","5103","L","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Činnosti v oblasti nemovitostí"
"1345042989","19.1","316","78","80403","100","5103","B","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Těžba a dobývání"
"1345043825","215.2","316","78","80403","200","5103","F","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Stavebnictví"
"1345044678","218.9","316","78","80403","100","5103","F","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Stavebnictví"
"1345038727","4177.9","316","78","80403","100",,,"2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický",
"1345041222","102.9","316","78","80403","200","5103","I","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Ubytování, stravování a pohostinství"
"1345045490","52.3","316","78","80403","100","5103","R","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Kulturní, zábavní a rekreační činnosti"
"1345045493","1112.9","316","78","80403","100","5103","C","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zpracovatelský průmysl"
"1345042166","95.3","316","78","80403","100","5103","A","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zemědělství, lesnictví, rybářství"
"1345033790","524.1","316","78","80403","100","5103","G","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"1345033791","109.5","316","78","80403","100","5103","I","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Ubytování, stravování a pohostinství"
"1345042178","19","316","78","80403","200","5103","B","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Těžba a dobývání"
"1345042179","184.2","316","78","80403","200","5103","N","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Administrativní a podpůrné činnosti"
"1345044452","34.9","316","78","80403","100","5103","D","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"1345044456","197.6","316","78","80403","100","5103","N","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Administrativní a podpůrné činnosti"
"1345044457","180.2","316","78","80403","100","5103","M","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Profesní, vědecké a technické činnosti"
"1345044466","92.5","316","78","80403","200","5103","A","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zemědělství, lesnictví, rybářství"
"1345031757","74.7","316","78","80403","100","5103","K","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Peněžnictví a pojišťovnictví"
"1345045287","41.1","316","78","80403","100","5103","S","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Ostatní činnosti"
"1345044361","315","316","78","80403","200","5103","P","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Vzdělávání"
"1345044356","3995.1","316","78","80403","200",,,"2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený",
"1345044358","168.5","316","78","80403","200","5103","M","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Profesní, vědecké a technické činnosti"
"1345043708","52.5","316","78","80403","100","5103","E","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zásobování vodou; činnosti související s odpady a sanacemi"
"1345041781","495.5","316","78","80403","200","5103","G","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"1345041785","72.5","316","78","80403","200","5103","K","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Peněžnictví a pojišťovnictví"
"1345041795","36.7","316","78","80403","200","5103","S","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Ostatní činnosti"
"1345042695","46.8","316","78","80403","200","5103","L","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Činnosti v oblasti nemovitostí"
"1345041912","34.6","316","78","80403","200","5103","D","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"1345041904","300.3","316","78","80403","200","5103","O","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Veřejná správa a obrana; povinné sociální zabezpečení"
"1345041911","48.4","316","78","80403","200","5103","R","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Kulturní, zábavní a rekreační činnosti"
"1345041120","51.5","316","78","80403","200","5103","E","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zásobování vodou; činnosti související s odpady a sanacemi"
"1345039775","355","316","78","80403","100","5103","Q","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zdravotní a sociální péče"
"1345039776","49.8","316","78","80403","100","5103","L","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Činnosti v oblasti nemovitostí"
"1345041115","325.3","316","78","80403","200","5103","Q","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zdravotní a sociální péče"
"1345031575","357.4","316","78","80403","100","5103","P","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Vzdělávání"
"1345031578","305.7","316","78","80403","100","5103","O","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Veřejná správa a obrana; povinné sociální zabezpečení"
"1345035064","260.4","316","78","80403","200","5103","H","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Doprava a skladování"
"1345035061","1097","316","78","80403","200","5103","C","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zpracovatelský průmysl"
"1345035062","128.8","316","78","80403","200","5103","J","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Informační a komunikační činnosti"
"1345044563","264.8","316","78","80403","100","5103","H","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Doprava a skladování"
"1345044564","132.3","316","78","80403","100","5103","J","2021","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Informační a komunikační činnosti"
"1345031933","1113.2","316","78","80403","100","5103","C","2021","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zpracovatelský průmysl"
"1345031934","195.7","316","78","80403","100","5103","N","2021","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Administrativní a podpůrné činnosti"
"1345044859","181.3","316","78","80403","100","5103","M","2021","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Profesní, vědecké a technické činnosti"
"1345045326","181.2","316","78","80403","200","5103","N","2021","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Administrativní a podpůrné činnosti"
"1345045319","34.6","316","78","80403","200","5103","D","2021","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"1345045322","49.4","316","78","80403","200","5103","R","2021","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Kulturní, zábavní a rekreační činnosti"
"1345032995","312.6","316","78","80403","200","5103","P","2021","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Vzdělávání"
"1345042088","260.9","316","78","80403","200","5103","H","2021","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Doprava a skladování"
"1345042095","1096.8","316","78","80403","200","5103","C","2021","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zpracovatelský průmysl"
"1345044695","130.1","316","78","80403","200","5103","J","2021","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Informační a komunikační činnosti"
"1345043987","357.6","316","78","80403","100","5103","Q","2021","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zdravotní a sociální péče"
"1345043995","18.5","316","78","80403","100","5103","B","2021","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Těžba a dobývání"
"1345043996","53.1","316","78","80403","100","5103","R","2021","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Kulturní, zábavní a rekreační činnosti"
"1345044009","18.3","316","78","80403","200","5103","B","2021","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Těžba a dobývání"
"1345044012","104.9","316","78","80403","200","5103","I","2021","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Ubytování, stravování a pohostinství"
"1345045224","499","316","78","80403","200","5103","G","2021","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"1345047005","133.7","316","78","80403","100","5103","J","2021","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Informační a komunikační činnosti"
"1345047006","34.9","316","78","80403","100","5103","D","2021","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"1345043094","93.3","316","78","80403","200","5103","A","2021","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zemědělství, lesnictví, rybářství"
"1345043890","111.9","316","78","80403","100","5103","I","2021","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Ubytování, stravování a pohostinství"
"1345043891","306.2","316","78","80403","100","5103","O","2021","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Veřejná správa a obrana; povinné sociální zabezpečení"
"1345033655","527.3","316","78","80403","100","5103","G","2021","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"1345040793","265.3","316","78","80403","100","5103","H","2021","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Doprava a skladování"
"1345044761","220.7","316","78","80403","100","5103","F","2021","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Stavebnictví"
"1345040799","74.5","316","78","80403","100","5103","K","2021","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Peněžnictví a pojišťovnictví"
"1345046260","41.3","316","78","80403","100","5103","S","2021","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Ostatní činnosti"
"1345036200","50.2","316","78","80403","100","5103","L","2021","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Činnosti v oblasti nemovitostí"
"1345045216","169.3","316","78","80403","200","5103","M","2021","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Profesní, vědecké a technické činnosti"
